date,ES=F,NQ=F,GC=F,CL=F,EURUSD=X,BTC-USD,portfolio_value,portfolio_value_eur,pos_value,ddn,exchange_rate,dayly_profit,dayly_profit_eur,ddn_eur,keep_day,portfolio_return,cagr,weekly_return,monthly_return
1999-03-24,0,5,0,2,0,0,79000.27,67486.15,23171.5,,0.92,478.52,438.4,-0.039,0,0.006538623592887038,,-0.01808979673349187,-0.0024999627367700006
1999-03-25,0,5,0,2,0,0,79794.27,68222.14,23965.5,,0.92,801.12,735.99,-0.028,1,0.010905793262765862,,-0.018280377800678815,0.0074304924558269425
1999-03-26,0,5,0,2,0,0,79733.77,68172.82,23905.0,,0.92,-53.44,-49.32,-0.029,1,-0.0007229324673777571,,-0.005338156883990197,0.008764666310796643
1999-03-29,0,5,0,2,0,0,80567.37,68953.31,24738.6,,0.93,840.59,780.5,-0.017,1,0.011448697589449663,,0.013487361151432675,0.020900035795459404
1999-03-30,0,5,0,2,0,0,80417.67,68820.33,24588.9,,0.93,-142.76,-132.99,-0.019,1,-0.001928551363233999,,0.026241630614490807,0.021497621941482525
1999-03-31,0,5,0,2,0,0,80224.67,68646.77,24395.9,,0.93,-186.1,-173.56,-0.022,1,-0.0025219292031875007,,0.017181077818416268,0.018200012077773553
1999-04-01,0,5,0,2,0,0,80620.07,69020.34,24791.3,,0.93,402.33,373.57,-0.016,1,0.005441916640797517,,0.011717201196447924,0.026205858317992048
1999-04-05,0,5,0,2,0,0,81413.17,69761.29,25584.4,,0.93,800.08,740.95,-0.005,1,0.010735241234685278,,0.02317537489851096,0.036228238731915496
1999-04-06,0,5,0,2,0,0,81375.07,69732.18,25546.3,,0.93,-31.19,-29.11,-0.006,1,-0.0004172801277040339,,0.011309397181357261,0.033891199913051784
1999-04-07,0,5,0,2,0,0,80955.67,69351.56,25126.9,,0.92,-412.44,-380.62,-0.011,1,-0.005458312073421401,,0.00777963647116986,0.026306149914049226
1999-04-08,0,5,0,2,0,0,81260.27,69640.81,25431.5,,0.93,311.52,289.25,-0.007,1,0.004170778566480626,,0.014472344240837987,0.02485227907805443
1999-04-09,0,5,0,2,0,0,81471.47,69843.53,25642.7,,0.93,218.13,202.72,-0.004,1,0.002910936848666834,,0.011941364448707303,0.02861833169024275
1999-04-12,0,5,0,2,0,0,81308.87,69699.44,25480.1,,0.93,-155.67,-144.08,-0.006,1,-0.0020630400553923733,,-0.0008569168413703476,0.024239217526957013
1999-04-13,0,5,0,2,0,0,80926.57,69352.12,25097.8,,0.93,-375.39,-347.33,-0.011,1,-0.004983110337758889,,-0.005422747051425203,0.017889004495064142
1999-04-14,0,3,0,2,0,0,80333.94,68808.97,15923.78,,0.93,-585.68,-543.15,-0.019,0,-0.007831772121746128,,-0.00779620709974993,0.018289282934147444
1999-04-15,0,2,0,2,0,0,80525.66,68992.94,11913.24,,0.93,198.73,183.97,-0.016,0,0.00267363397533793,,-0.009293351690892626,0.005701157434282456
1999-04-16,0,2,0,2,0,0,80426.26,68906.55,11813.84,,0.93,-92.46,-86.39,-0.018,1,-0.001252157104770446,,-0.013456445644329906,0.0005541551756477192
1999-04-19,0,2,0,2,0,0,80046.74,68558.7,11434.32,,0.93,-372.59,-347.85,-0.023,1,-0.005048141287004038,,-0.01644154687594157,-0.0020300247569047247
1999-04-20,0,2,0,2,0,0,80291.54,68794.66,11679.12,,0.94,251.7,235.96,-0.019,1,0.0034417222030174166,,-0.008016714335165265,-0.009684676883840115
1999-04-21,0,2,0,2,0,0,80645.7,69134.38,12033.28,,0.94,361.03,339.73,-0.014,1,0.004938173980364224,,0.004753231766945087,0.008918650480590484
1999-04-22,0,1,0,2,0,0,80790.04,69277.58,7970.98,,0.94,151.62,143.2,-0.012,0,0.0020713283318660736,,0.004150926123473231,0.018366799258429767
1999-04-23,0,2,0,2,0,0,80880.84,69369.27,12433.76,,0.94,97.65,91.69,-0.011,0,0.0013235162082740892,,0.006726599436517766,0.03437313629299599
1999-04-26,0,2,0,2,0,0,81023.72,69510.41,12576.64,,0.94,149.68,141.14,-0.009,1,0.002034618498940599,,0.013809359222462403,0.029869131199049548
1999-04-27,0,2,0,2,0,0,80839.2,69342.63,12392.12,,0.94,-177.73,-167.78,-0.011,1,-0.0024137391794983865,,0.0079538978399466,0.0165495987567853
1999-04-28,0,2,0,2,0,0,80734.84,69251.19,12287.76,,0.94,-97.52,-91.44,-0.013,1,-0.0013186693380392578,,0.0016970545215431176,0.0159538618861238
1999-04-29,0,2,0,2,0,0,80630.24,69159.17,12183.16,,0.94,-97.79,-92.02,-0.014,1,-0.001328785830250756,,-0.001703059640573712,0.0031763784664233796
1999-04-30,0,1,0,2,0,0,80691.8,69224.01,8010.78,,0.94,68.81,64.83,-0.013,0,0.0009375473997157435,,-0.0020890284491320577,0.006042477229373122
1999-05-03,0,2,0,2,0,0,80721.04,69258.09,12317.8,,0.95,36.03,34.08,-0.013,0,0.0004923147329951583,,-0.0036313322150774985,0.009056721165555781
1999-05-04,0,2,0,2,0,0,80581.44,69132.38,12178.2,,0.95,-132.8,-125.71,-0.014,1,-0.0018150948141941736,,-0.0030326878497732856,0.0017997097105640902
1999-05-05,0,2,0,2,0,0,80804.32,69348.44,12401.08,,0.94,229.74,216.06,-0.011,1,0.0031253082853504033,,0.0014112897736163754,-0.005810223238770784
1999-05-06,0,2,0,2,0,0,80363.76,68945.54,11960.52,,0.93,-433.6,-402.9,-0.017,1,-0.0058097918280498595,,-0.003069716224182728,-0.01120273493911661
1999-05-07,0,3,0,2,0,0,80590.45,69162.19,16352.38,,0.93,233.63,216.65,-0.014,0,0.0031423352402490945,,-0.0008649283836493771,-0.0026020876254461145
1999-05-10,0,3,0,2,0,0,80760.57,69326.84,16522.5,,0.93,177.1,164.65,-0.011,1,0.0023806360093570067,,0.0010233928927124714,-0.004392230182569734
1999-05-11,0,3,0,2,0,0,80861.17,69426.63,16623.1,,0.93,107.6,99.8,-0.01,1,0.001439413652778665,,0.00427790135968531,-0.005863753378457903
1999-05-12,0,4,0,2,0,0,81110.81,69666.25,21229.44,,0.93,256.56,239.62,-0.007,0,0.0034514133841725414,,0.004604006458507448,-0.0003492999388929885
1999-05-13,0,4,0,2,0,0,80936.01,69508.59,21054.64,,0.94,-167.91,-157.66,-0.009,1,-0.002263075736098963,,0.008150722550458345,0.002370734662766938
1999-05-14,0,4,0,2,0,0,80490.57,69096.96,20609.2,,0.94,-438.56,-411.64,-0.015,1,-0.005922001870560023,,-0.0009136145603507728,0.004280504913953043
1999-05-17,0,3,0,2,0,0,80733.11,69331.09,16606.44,,0.94,249.51,234.13,-0.011,0,0.0033884269293467106,,9.417635963893112e-05,0.004995297867961823
1999-05-18,0,3,0,2,0,0,80500.23,69119.27,16373.56,,0.94,-225.9,-211.82,-0.015,1,-0.0030551950070306644,,-0.004400432300170398,0.003192259965701605
1999-05-19,0,3,0,2,0,0,80597.87,69217.25,16471.2,,0.94,104.64,97.98,-0.013,1,0.001417549693450093,,-0.0064342959908928465,0.009657950946155736
1999-05-20,0,5,0,2,0,0,80178.93,68830.81,24807.5,,0.94,-412.06,-386.44,-0.019,0,-0.005583001347207572,,-0.009754221602001456,0.0006332273959307466
1999-05-21,0,5,0,2,0,0,79959.43,68630.63,24588.0,,0.94,-212.65,-200.18,-0.022,1,-0.0029082906332207337,,-0.006740510364662167,-0.0072132372176542114
1999-05-24,0,5,0,2,0,0,79331.33,68044.03,23959.9,,0.94,-621.27,-586.6,-0.031,1,-0.008547204069087044,,-0.01867614136309592,-0.01783176961860733
1999-05-25,0,4,0,2,0,0,78929.93,67672.02,19442.32,,0.94,-394.52,-372.01,-0.036,0,-0.005467195285170368,,-0.021088141641235625,-0.024622481112051786
1999-05-26,0,4,0,2,0,0,79375.93,68098.62,19888.32,,0.94,452.92,426.6,-0.03,1,0.006303934772450948,,-0.01620175656223477,-0.020353164838541438
1999-05-27,0,4,0,2,0,0,79324.33,68055.71,19836.72,,0.96,-44.8,-42.91,-0.03,1,-0.0006301155588760432,,-0.011248870773903241,-0.018569541217919094
1999-05-28,0,4,0,2,0,0,79575.21,68302.76,20087.6,,0.96,257.69,247.05,-0.027,1,0.0036301142108425832,,-0.004710465929839924,-0.013620757669037253
1999-06-01,0,4,0,2,0,0,78955.93,67715.5,19468.32,,0.96,-612.45,-587.26,-0.036,1,-0.008597895604804173,,-0.004761157465557053,-0.02088986744359067
1999-06-02,0,4,0,2,0,0,79405.93,68152.54,19918.32,,0.96,456.89,437.05,-0.029,1,0.006454061477800366,,0.00716009929741368,-0.015373353365506048
1999-06-03,0,3,0,2,0,0,79176.09,67937.32,15544.4,,0.97,-222.97,-215.22,-0.032,0,-0.003157916051257814,,-0.0023017515262950816,-0.01902358414975902
1999-06-04,0,3,0,2,0,0,79760.15,68509.73,16128.46,,0.97,590.95,572.4,-0.024,1,0.008425560501944762,,0.006753924534525724,-0.008782928833620085
1999-06-07,0,3,0,2,0,0,80129.83,68872.75,16498.14,,0.96,376.68,363.03,-0.018,1,0.005298809380798852,,0.008422619704481993,-0.006609427738171636
1999-06-08,0,3,0,2,0,0,79684.19,68446.95,16052.5,,0.97,-438.7,-425.8,-0.024,1,-0.006182416122486822,,0.010838099186799344,-0.006982052032608599
1999-06-09,0,3,0,2,0,0,80040.57,68794.28,16408.88,,0.96,363.48,347.33,-0.019,1,0.00507444086259512,,0.009458478571594098,-0.0050499464102625735
1999-06-10,0,3,0,2,0,0,79782.43,68554.51,16150.74,,0.96,-251.03,-239.76,-0.023,1,-0.0034853188375545407,,0.009131075785297371,-0.010915901257174121
1999-06-11,0,3,0,2,0,0,79695.43,68478.32,16063.74,,0.95,-79.86,-76.19,-0.024,1,-0.0011113783761270701,,-0.0004058630927744611,-0.013466693286079856
1999-06-14,0,2,0,2,0,0,79514.95,68313.6,11763.68,,0.95,-173.23,-164.73,-0.026,0,-0.0024054328435627603,,-0.008110105317136074,-0.019323539513815158
1999-06-15,0,2,0,2,0,0,79705.95,68503.76,11954.68,,0.96,198.21,190.16,-0.024,1,0.0027836331272248493,,0.000855943932575598,-0.014276830650491346
1999-06-16,0,3,0,2,0,0,80152.27,68938.77,16588.94,,0.96,453.5,435.01,-0.017,0,0.006350162385247327,,0.0021316654552278047,-0.002004666394683996
1999-06-17,0,3,0,2,0,0,80358.31,69145.54,16794.98,,0.97,213.15,206.77,-0.014,1,0.002999328244469579,,0.008616312537251924,-0.0023937650795611276
1999-06-18,0,4,0,2,0,0,80422.35,69214.3,21245.68,,0.97,71.15,68.76,-0.013,0,0.0009944242246138213,,0.010722115137992816,0.001655854152083358
1999-06-21,0,4,0,2,0,0,80883.95,69665.3,21707.28,,0.96,468.82,451.0,-0.007,1,0.006515994527142466,,0.019643542508698042,0.006754298985775731
1999-06-22,0,4,0,2,0,0,80379.79,69185.17,21203.12,,0.97,-496.99,-480.14,-0.014,1,-0.006891953382817673,,0.00996795599865552,0.00544534695016563
1999-06-23,0,4,0,2,0,0,80775.31,69575.1,21598.64,,0.97,402.72,389.93,-0.008,1,0.005636034427609404,,0.009253828041017598,0.013989672010995768
1999-06-24,0,4,0,2,0,0,80307.63,69129.63,21130.96,,0.97,-460.48,-445.47,-0.014,1,-0.006402721663353761,,-0.00014822186680574223,0.016134154416729052
1999-06-25,0,4,0,2,0,0,80296.75,69126.15,21120.08,,0.96,-3.62,-3.48,-0.014,1,-5.034020867766831e-05,,-0.0011929863000972318,0.02155100949322175
1999-06-28,0,4,0,2,0,0,80772.19,69589.09,21595.52,,0.96,482.8,462.94,-0.008,1,0.006697031441791568,,-0.0010119493854481298,0.02194410616256237
1999-06-29,0,4,0,2,0,0,81129.15,69941.56,21952.48,,0.97,364.28,352.47,-0.003,1,0.005065018094071894,,0.010945022091441436,0.027639239815510308
1999-06-30,0,4,0,2,0,0,81416.83,70227.33,22240.16,,0.97,295.03,285.77,0.0,1,0.004085839663856561,,0.009394827327688593,0.028094965268524286
1999-07-01,0,4,0,2,0,0,81633.23,70443.43,22456.56,,0.97,223.81,216.09,0.0,1,0.0030771495940395965,,0.01887469858508195,0.039770010467368055
1999-07-02,0,5,0,2,0,0,81945.83,70755.97,27418.8,,0.98,319.89,312.54,0.0,0,0.004436751589182997,,0.023361790382942615,0.037752700578750686
1999-07-06,0,5,0,2,0,0,81790.33,70611.41,27263.3,,0.98,-148.14,-144.56,-0.002,1,-0.0020430784851087624,,0.014621680456042285,0.03886753814489974
1999-07-07,0,5,0,2,0,0,81929.73,70754.78,27402.7,,0.98,146.78,143.36,-0.0,1,0.002030408400002237,,0.011587070761972629,0.03247238604295721
1999-07-08,0,6,0,2,0,0,82287.65,71112.21,32446.96,,0.98,365.27,357.44,0.0,0,0.005051672833976895,,0.012552903932092963,0.032225249496135255
1999-07-09,0,6,0,2,0,0,82544.93,71371.2,32704.24,,0.98,264.66,258.99,0.0,1,0.0036419905948639197,,0.013117744932917286,0.042049656213486
1999-07-12,0,6,0,2,0,0,82435.57,71271.25,32594.88,,0.98,-101.95,-99.96,-0.001,1,-0.001400424821216384,,0.007280568522517905,0.035574790529674494
1999-07-13,0,6,0,2,0,0,82390.61,71234.2,32549.92,,0.99,-37.59,-37.05,-0.002,1,-0.0005198449585211984,,0.00880380204910547,0.038540264408707836
1999-07-14,0,6,0,2,0,0,82823.29,71667.17,32982.6,,0.98,440.12,432.97,0.0,1,0.006078119779544089,,0.012851513428647321,0.045729762564378995
1999-07-15,0,6,0,2,0,0,83043.93,71890.76,33203.24,,0.98,228.15,223.59,0.0,1,0.0031198385536919115,,0.010919679148362338,0.05125503396163367
1999-07-16,0,6,0,2,0,0,83486.45,72332.43,33645.76,,0.98,450.07,441.67,0.0,1,0.006143626802665558,,0.013421315356163976,0.054615027637074376
1999-07-19,0,6,0,2,0,0,82992.13,71855.22,33151.44,,0.98,-486.75,-477.21,-0.007,1,-0.006597455664077545,,0.008224284513302815,0.041667409587749504
1999-07-20,0,7,0,2,0,0,81472.93,70389.26,36486.48,,0.97,-1511.71,-1465.97,-0.028,0,-0.020401579732133635,,-0.01165745026030962,0.01826650161114629
1999-07-21,0,4,0,2,0,0,81764.41,70676.74,22817.04,,0.96,299.27,287.48,-0.023,0,0.004084145791559912,,-0.013651424248293798,0.02135622317809238
1999-07-22,0,5,0,2,0,0,81002.31,69960.41,26787.2,,0.95,-754.3,-716.33,-0.034,0,-0.010135300524613866,,-0.026906563326599575,0.00470492812633605
1999-07-23,0,4,0,2,0,0,81272.11,70224.69,22498.16,,0.95,277.68,264.28,-0.03,0,0.0037775650542928307,,-0.029272625074972303,0.015374446563446553
1999-07-26,0,4,0,2,0,0,80740.03,69726.19,21966.08,,0.95,-524.17,-498.5,-0.037,1,-0.007098642941677613,,-0.02977381235257237,0.002639769194159536
1999-07-27,0,4,0,2,0,0,81324.19,70281.97,22550.24,,0.94,592.24,555.78,-0.029,1,0.007970893003045099,,-0.0014013396173936377,0.017013383860558395
1999-07-28,0,4,0,2,0,0,81566.19,70517.18,22792.24,,0.94,250.09,235.21,-0.026,1,0.0033466620244138046,,-0.0021388233845397453,0.020410386093649868
1999-07-29,0,4,0,2,0,0,81096.43,70084.4,22322.48,,0.94,-461.64,-432.77,-0.032,1,-0.0061372278358267085,,0.0018592493042474123,0.007576126816031592
1999-07-30,0,4,0,2,0,0,81045.39,70044.44,22271.44,,0.93,-42.86,-39.97,-0.033,1,-0.0005701696811272194,,-0.002488485431172638,0.001940939040832479
1999-08-02,0,4,0,2,0,0,80984.43,69995.16,22210.48,,0.93,-52.76,-49.27,-0.033,1,-0.000703553344134078,,0.003906604166370897,-0.00284845396715816
1999-08-03,0,4,0,2,0,0,80729.39,69764.12,21955.44,,0.94,-246.87,-231.04,-0.037,1,-0.0033007996552906205,,-0.007365088491964822,-0.009226403216488377
1999-08-04,0,4,0,2,0,0,80506.59,69563.09,21732.64,,0.94,-214.64,-201.03,-0.04,1,-0.002881567201019619,,-0.013593317717398246,-0.016544722006690993
1999-08-05,0,4,0,2,0,0,80765.79,69811.34,21991.84,,0.93,267.47,248.25,-0.036,1,0.0035687028853950142,,-0.003887386996176523,-0.010932940636187216
1999-08-06,0,4,0,2,0,0,80649.15,69710.59,21875.2,,0.93,-108.38,-100.76,-0.038,1,-0.0014431752778273355,,-0.004760392592876639,-0.014406524314016789
1999-08-09,0,4,0,2,0,0,80526.83,69604.31,21752.88,,0.93,-114.07,-106.28,-0.039,1,-0.0015245890186842415,,-0.005581428267426802,-0.020982786166677925
1999-08-10,0,4,0,2,0,0,80346.11,69443.47,21572.16,,0.93,-172.48,-160.84,-0.042,1,-0.0023107764447344303,,-0.004591405056870612,-0.026935553206276275
1999-08-11,0,4,0,2,0,0,81016.35,70077.29,22242.4,,0.93,678.51,633.82,-0.032,1,0.009127136071973352,,0.007417298216122359,-0.01640799231308654
1999-08-12,0,4,0,2,0,0,80772.59,69856.23,21998.64,,0.94,-235.55,-221.07,-0.035,1,-0.003154516962627918,,0.0006940783680994267,-0.01904266431719326
1999-08-13,0,4,0,2,0,0,81564.43,70605.55,22790.48,,0.94,800.13,749.32,-0.024,1,0.010726602337400859,,0.012863855983327621,-0.014394181759336488
1999-08-16,0,4,0,2,0,0,81546.59,70596.42,22772.64,,0.95,-9.64,-9.13,-0.025,1,-0.00012930994801407802,,0.014259135053997785,-0.017643330261042478
1999-08-17,0,4,0,2,0,0,81812.91,70855.86,23038.96,,0.94,274.56,259.44,-0.021,1,0.0036749738867778436,,0.02024488538551006,-0.020111983176930193
1999-08-18,0,8,0,2,0,0,81441.23,70509.63,41386.24,,0.95,-363.78,-346.23,-0.026,0,-0.004886398951335802,,0.006231350362200905,-0.01840092646418845
1999-08-19,0,11,0,2,0,0,80641.03,69756.28,54505.38,,0.95,-792.53,-753.35,-0.037,0,-0.010684356165250097,,-0.0012984888404212747,-0.008683702897304912
1999-08-20,0,11,0,2,0,0,81399.19,70476.08,55263.54,,0.94,766.02,719.8,-0.026,1,0.010318784201221787,,-0.001706306976600347,-0.002449064487643038
1999-08-23,0,11,0,2,0,0,82946.79,71933.37,56811.14,,0.94,1555.65,1457.28,-0.006,1,0.020677795927355636,,0.019100798898769367,0.028364031964326464
1999-08-24,0,11,0,2,0,0,83313.69,72290.67,57178.04,,0.95,374.81,357.31,-0.001,1,0.004967096634010071,,0.020392921646001594,0.029553563544043704
1999-08-25,0,11,0,2,0,0,84407.89,73335.97,58272.24,,0.95,1102.27,1045.3,0.0,1,0.014459680619919535,,0.03973900121725693,0.05111188710564085
1999-08-26,0,11,0,2,0,0,83534.25,72505.35,57398.6,,0.96,-865.75,-830.62,-0.011,1,-0.011326229134216104,,0.039097128248290924,0.03181476496837965
1999-08-27,0,11,0,2,0,0,83254.19,72245.11,57118.54,,0.96,-272.16,-260.24,-0.015,1,-0.003589252379307295,,0.025189091667761843,0.02487885056465855
1999-08-30,0,6,0,2,0,0,82532.91,71563.67,32788.56,,0.96,-713.12,-681.44,-0.025,0,-0.009432333897754441,,-0.004921038157348234,0.021583744502730817
1999-08-31,0,5,0,2,0,0,82864.8,71888.09,28398.7,,0.95,340.15,324.42,-0.02,0,0.004533305796083464,,-0.005354828995274841,0.0266872199799415
1999-09-01,0,6,0,2,0,0,82884.63,71914.71,33217.28,,0.95,28.12,26.62,-0.02,0,0.0003702977781161465,,-0.01944421183707823,0.027761071102191726
1999-09-02,0,7,0,2,0,0,82656.88,71707.27,37804.4,,0.95,-219.51,-207.44,-0.023,0,-0.0028845280749932867,,-0.011002510777855412,0.02817734268248906
1999-09-03,0,7,0,2,0,0,84346.13,73295.47,39493.66,,0.94,1697.79,1588.2,-0.001,1,0.022148381886522683,,0.014735123487974566,0.05320729177003136
1999-09-07,0,7,0,2,0,0,84253.96,73216.7,39401.48,,0.94,-83.6,-78.77,-0.002,1,-0.0010746912462666902,,0.023092766139462317,0.04856389763836966
1999-09-08,0,7,0,2,0,0,83745.85,72744.89,38893.38,,0.94,-499.55,-471.81,-0.008,1,-0.006444021650798271,,0.012115438692580582,0.04356305126539872
1999-09-09,0,7,0,2,0,0,84577.48,73537.69,39725.0,,0.94,840.29,792.8,0.0,1,0.010898360008517516,,0.02264350092298195,0.05598600029260048
1999-09-10,0,7,0,2,0,0,85047.02,73991.29,40194.54,,0.95,478.23,453.6,0.0,1,0.0061682655519910146,,0.03169629454996625,0.06446504228932592
1999-09-13,0,7,0,2,0,0,84451.88,73425.2,39599.4,,0.97,-586.58,-566.09,-0.008,1,-0.007650765380627811,,0.0018971472828157587,0.04768714083672476
1999-09-14,0,7,0,2,0,0,84938.91,73900.72,40086.44,,0.96,495.73,475.52,-0.001,1,0.0064762506605362535,,0.009448089189618702,0.05731790845988893
1999-09-15,0,7,0,2,0,0,84155.74,73152.83,39303.26,,0.97,-774.59,-747.89,-0.011,1,-0.010120199099548643,,0.00577191174086833,0.03647110702293943
1999-09-16,0,1,0,2,0,0,84177.72,73183.26,9837.76,,0.96,31.67,30.43,-0.011,0,0.0004159784385646681,,-0.004710469829084518,0.03701639540951818
1999-09-17,0,1,0,2,0,0,84357.78,73365.98,10017.82,,0.96,189.77,182.71,-0.009,1,0.002496745840510517,,-0.008381989540565016,0.03583816736325085
1999-09-20,0,1,0,2,0,0,84294.78,73314.99,9954.82,,0.96,-53.16,-50.99,-0.009,1,-0.0006950087765472679,,-0.0014262329364844728,0.040029557538039384
1999-09-21,0,1,0,2,0,0,84183.44,73216.95,9843.48,,0.97,-101.53,-98.04,-0.011,1,-0.0013372435841566555,,-0.009239727181177382,0.049376670119132826
1999-09-22,0,1,0,2,0,0,84219.84,73261.16,9879.88,,0.95,46.39,44.2,-0.01,1,0.000603821929211934,,0.0014842938475831957,0.03966170784712297
1999-09-23,0,1,0,2,0,0,84098.1,73154.11,9758.14,,0.96,-111.76,-107.05,-0.011,1,-0.001461210824398651,,-0.0003928954153801234,0.017522701095368687
1999-09-24,0,1,0,2,0,0,84101.12,73166.58,9761.16,,0.95,13.11,12.48,-0.011,1,0.0001704620560623038,,-0.0027191791998283366,0.01272606651742092
1999-09-27,0,1,0,2,0,0,84118.98,73193.39,9779.02,,0.96,27.98,26.8,-0.011,1,0.0003664241242380406,,-0.001657746299043028,-0.0013671899782605745
1999-09-28,0,1,0,2,0,0,84100.18,73185.15,9760.22,,0.96,-8.62,-8.24,-0.011,1,-0.00011257847190848658,,-0.0004330811867948592,0.009846460684047043
1999-09-29,0,1,0,2,0,0,84075.52,73171.49,9735.56,,0.95,-14.37,-13.66,-0.011,1,-0.00018664988730621168,,-0.0012235530033130049,0.013249063176048126
1999-09-30,0,1,0,2,0,0,84063.76,73170.25,9723.8,,0.94,-1.32,-1.24,-0.011,1,-1.6946491044556034e-05,,0.00022071133004109011,0.02266445058275801
1999-10-01,0,1,0,2,0,0,84050.86,73168.03,9710.9,,0.94,-2.37,-2.22,-0.011,1,-3.0340199739686824e-05,,1.990907423909949e-05,0.01810080458693486
1999-10-04,0,1,0,2,0,0,84017.8,73147.03,9677.84,,0.93,-22.51,-21.0,-0.012,1,-0.0002870105973880044,,-0.0006335256473869455,0.01744349621143071
1999-10-05,0,1,0,2,0,0,83956.96,73100.19,9617.0,,0.93,-50.28,-46.84,-0.012,1,-0.0006403540922986783,,-0.0011613012677771373,0.019687670194125317
1999-10-06,0,3,0,2,0,0,84068.69,73213.33,19842.4,,0.93,121.49,113.14,-0.011,0,0.0015477387952069765,,0.000573087414736051,-0.0009129728971903894
1999-10-07,0,5,0,2,0,0,83885.53,73050.91,29812.0,,0.94,-173.62,-162.42,-0.013,0,-0.002218448471063894,,-0.001628414565283287,-0.0020567301219875933
1999-10-08,0,5,0,2,0,0,83789.13,72969.84,29715.6,,0.93,-86.86,-81.07,-0.014,1,-0.0011097739918640714,,-0.0027078483574076717,0.003277517536946606
1999-10-11,0,5,0,2,0,0,84178.33,73344.73,30104.8,,0.94,398.69,374.89,-0.009,1,0.005137602055863111,,0.0027167642958434435,-0.002483240415707799
1999-10-12,0,5,0,2,0,0,83927.73,73118.0,29854.2,,0.94,-241.11,-226.73,-0.012,1,-0.003091292312344729,,0.0002658260757973929,-0.011742798280043543
1999-10-13,0,5,0,1,0,0,83199.43,72450.82,26837.9,,0.93,-718.69,-667.18,-0.021,0,-0.00912470253562725,,-0.010406615255036833,-0.013216735435042981
1999-10-14,0,5,0,1,0,0,83317.43,72568.93,26955.9,,0.93,127.66,118.12,-0.02,1,0.001630209292317053,,-0.006557957491655886,-0.01806277680326218
1999-10-15,0,4,0,1,0,0,82783.15,72082.1,21511.48,,0.93,-524.61,-486.83,-0.026,0,-0.006708518370051597,,-0.012156701869843412,-0.014651096073765135
1999-10-18,0,3,0,1,0,0,82485.73,71817.92,16416.66,,0.92,-287.58,-264.18,-0.03,0,-0.0036649875627930983,,-0.02095929148849962,-0.0187320620751229
1999-10-19,0,3,0,1,0,0,82478.57,71820.33,16409.5,,0.92,2.6,2.41,-0.03,1,3.355708436014737e-05,,-0.017834442091794744,-0.02119525083127327
1999-10-20,0,3,0,1,0,0,83087.81,72392.08,17018.74,,0.92,619.04,571.76,-0.022,1,0.00796083782962298,,-0.0007489017265445153,-0.012539404225103024
1999-10-21,0,4,0,1,0,0,83236.71,72539.6,22091.12,,0.93,158.57,147.52,-0.02,0,0.0020377919794540844,,-0.00034131903940748387,-0.009164368661492284
1999-10-22,0,4,0,1,0,0,83380.8,72682.0,22235.2,,0.93,153.82,142.4,-0.018,1,0.001963065691015675,,0.008330265021659788,-0.0078051248996885425
1999-10-25,0,4,0,1,0,0,83341.12,72653.86,22195.52,,0.94,-30.07,-28.14,-0.018,1,-0.00038716601084176627,,0.01160808657361112,-0.006731080086131658
1999-10-26,0,4,0,1,0,0,83193.8,72524.87,22048.2,,0.94,-137.73,-128.99,-0.02,1,-0.0017754046378266608,,0.009799124851424312,-0.008676946780020622
1999-10-27,0,5,0,1,0,0,83053.3,72401.14,26845.6,,0.94,-131.07,-123.73,-0.022,0,-0.00170603546066328,,0.0001322515611380526,-0.010749406364921943
1999-10-28,0,6,0,1,0,0,83897.04,73212.06,32638.16,,0.95,853.08,810.92,-0.011,0,0.011200376126674128,,0.009294835708358096,0.0005635482336606712
1999-10-29,0,8,0,1,0,0,85467.2,74713.21,44378.04,,0.95,1579.52,1501.15,0.0,0,0.02050413552084196,,0.02783590553818438,0.021254333641808842
1999-11-01,0,8,0,1,0,0,85194.92,74464.03,44105.76,,0.95,-262.91,-249.18,-0.003,1,-0.003335153181077466,,0.02488791836794868,0.017936126951775933
1999-11-02,0,8,0,1,0,0,85370.0,74639.46,44280.84,,0.95,184.43,175.43,-0.001,1,0.0023559025747064144,,0.029019225580481756,0.020322369726222034
1999-11-03,0,8,0,1,0,0,86111.68,75353.53,45022.52,,0.95,751.13,714.07,0.0,1,0.009566923447731135,,0.04029218448887617,0.030176303771341173
1999-11-04,0,8,0,1,0,0,86655.92,75881.69,45566.76,,0.95,553.72,528.16,0.0,1,0.007009094331745347,,0.03610090269394739,0.0378257521953852
1999-11-05,0,8,0,1,0,0,87473.36,76678.38,46384.2,,0.96,826.89,796.7,0.0,1,0.010499107228634452,,0.026095874401739882,0.046777120628812674
1999-11-08,0,8,0,1,0,0,87997.48,77190.82,46908.32,,0.96,533.7,512.44,0.0,1,0.006682978957041064,,0.03611400653985841,0.05567854805691763
1999-11-09,0,8,0,1,0,0,87727.44,76940.08,46638.28,,0.96,-260.5,-250.74,-0.003,1,-0.003248313724352303,,0.030509790240799695,0.0535400083244294
1999-11-10,0,8,0,1,0,0,88287.92,77488.0,47198.76,,0.96,570.11,547.92,0.0,1,0.007121385888863019,,0.02806425268193158,0.05552379215742931
1999-11-11,0,8,0,1,0,0,89119.12,78292.91,48029.96,,0.96,840.97,804.91,0.0,1,0.010387543877761862,,0.031442702227948094,0.0690026283475359
